restaurant,name,category,calories,carbs,fat
Romano's Macaroni Grill,Calamari Fritti,appetizers,850,58,51
Romano's Macaroni Grill,Cannellini Beans,entrees,15,3,0
Romano's Macaroni Grill,Capellini,entrees,340,61,6
Romano's Macaroni Grill,Capellini Pomodoro,entrees,340,55,11
Romano's Macaroni Grill,Caprese,appetizers,480,10,40
Romano's Macaroni Grill,Caprese Panini,sandwiches,920,62,61
Romano's Macaroni Grill,Carbonara,entrees,1260,101,68
Romano's Macaroni Grill,Carmela’S Chicken,entrees,460,56,15
Romano's Macaroni Grill,Carmela’S Chicken,chicken,930,111,31
Romano's Macaroni Grill,Chicken & Mushroom Cannelloni,entrees,780,39,68
Romano's Macaroni Grill,Chicken Marsala,entrees,810,61,35
Romano's Macaroni Grill,Chicken Parmesan,entrees,940,74,57
Romano's Macaroni Grill,Chicken Scaloppine,entrees,1180,55,81
Romano's Macaroni Grill,Chicken Strips With Broccolini,kids-meals,380,25,20
Romano's Macaroni Grill,Chicken Strips With Fries,kids-meals,650,58,37
Romano's Macaroni Grill,Chicken Strips With Salad,kids-meals,470,22,32
Romano's Macaroni Grill,Chicken Under A Brick,entrees,1440,24,115
Romano's Macaroni Grill,Coffee,drinks,0,0,0
Romano's Macaroni Grill,Cranberry Orange Spritz,drinks,140,36,0
Romano's Macaroni Grill,Crispy Artichoke Potato Cakes,appetizers,820,41,72
Romano's Macaroni Grill,Crispy Fresh Mozzarella,appetizers,790,20,66
Romano's Macaroni Grill,Eggplant Parmesan,entrees,950,76,56
Romano's Macaroni Grill,Eggplant Quadratini,entrees,910,115,33
Romano's Macaroni Grill,Farfalle,entrees,450,91,4
Romano's Macaroni Grill,Fettuccine Alfredo,entrees,1180,91,73
Romano's Macaroni Grill,Fettuccine Alfredo With Chicken,entrees,1470,94,88
Romano's Macaroni Grill,Fettuccine Alfredo With Shrimp,entrees,1350,91,87
Romano's Macaroni Grill,Florentine Steak & Frites,entrees,1670,77,113
Romano's Macaroni Grill,Fresh Greens Salad (Includes Dressing),entrees,110,9,8
Romano's Macaroni Grill,Fresh Spinach,entrees,5,1,0
Romano's Macaroni Grill,Garlic Cream Sauce,entrees,270,14,20
Romano's Macaroni Grill,Gelato: Dark Chocolate,desserts,260,36,12
Romano's Macaroni Grill,Gelato: Double Vanilla,desserts,290,40,12
Romano's Macaroni Grill,Ginger Root Soda,drinks,150,36,2
Romano's Macaroni Grill,Gluten-Free Penne,entrees,400,91,2
Romano's Macaroni Grill,Goat Cheese Peppadew Peppers,appetizers,360,42,18
Romano's Macaroni Grill,Grilled Chicken & Pasta,kids-meals,350,43,6
Romano's Macaroni Grill,Grilled Chicken Spiedini,entrees,410,38,11
Romano's Macaroni Grill,Grilled King Salmon,entrees,1110,71,68
Romano's Macaroni Grill,Grilled Shrimp Spiedini,entrees,380,41,9
Romano's Macaroni Grill,Half Caprese Panini,entrees,460,31,31
Romano's Macaroni Grill,Half Roasted Turkey,entrees,300,26,13
Romano's Macaroni Grill,Homemade Chocolate Cake,desserts,990,114,56
Romano's Macaroni Grill,Italian Mojito,drinks,290,33,0
Romano's Macaroni Grill,Italian Sausage,entrees,430,2,39
Romano's Macaroni Grill,Italian Sausage Pizza,pizzas,1100,100,52
Romano's Macaroni Grill,Lasagna Bolognese,entrees,720,46,38
Romano's Macaroni Grill,Lemon Passion,desserts,580,65,33
Romano's Macaroni Grill,Lentil Soup,entrees,440,28,12
Romano's Macaroni Grill,Lentil Soup,soups,440,28,12
Romano's Macaroni Grill,Light Beer – 12 Ounces,drinks,110,7,0
Romano's Macaroni Grill,Limonata Nojito,drinks,170,47,0
Romano's Macaroni Grill,Lobster Ravioli,entrees,710,39,41
Romano's Macaroni Grill,Mac & Cheese,kids-meals,630,66,29
Romano's Macaroni Grill,"Mac & Cheese Bites, Truffle Dip",appetizers,990,45,78
Romano's Macaroni Grill,Mama’S Trio,entrees,1510,96,98
Romano's Macaroni Grill,Margarita Prima,drinks,440,52,0
Romano's Macaroni Grill,Margherita Pizza,pizzas,840,101,31
Romano's Macaroni Grill,Market Chop (Includes Dressing),entrees,480,11,37
Romano's Macaroni Grill,Market Chop (Includes Dressing),salads,1010,33,71
Romano's Macaroni Grill,Mediterranean Olives (Without Bread),appetizers,150,4,16
Romano's Macaroni Grill,Minute Maid® Lemonade,drinks,150,46,0
Romano's Macaroni Grill,Mom’S Ricotta Meatballs & Spaghetti (Bolognese),entrees,1190,95,70
Romano's Macaroni Grill,Mom’S Ricotta Meatballs & Spaghetti (Pomodoro),entrees,960,91,55
Romano's Macaroni Grill,Mushroom Ravioli,entrees,900,52,62
Romano's Macaroni Grill,New York Style Cheesecake,desserts,760,61,52
Romano's Macaroni Grill,Pan-Roasted Pork Chop,entrees,1370,58,91
Romano's Macaroni Grill,Pan-Seared Branzino,entrees,570,29,36
Romano's Macaroni Grill,Pancetta,entrees,400,2,37
Romano's Macaroni Grill,Parmesan Fries,appetizers,790,61,57
Romano's Macaroni Grill,Parmesan-Crusted Chicken (Includes Dressing),salads,930,53,58
Romano's Macaroni Grill,Parmesan-Crusted Sole,entrees,1550,99,104
Romano's Macaroni Grill,Pasta Di Mare,entrees,1320,118,58
Romano's Macaroni Grill,Pasta Milano,entrees,1010,111,42
Romano's Macaroni Grill,Peasant Bread,appetizers,480,89,6
Romano's Macaroni Grill,Penne,entrees,450,91,4
Romano's Macaroni Grill,Penne Rustica,entrees,1160,110,49
Romano's Macaroni Grill,Pepperoni Pizza,kids-meals,440,48,17
Romano's Macaroni Grill,Perfect Martini,drinks,290,4,3.5
Romano's Macaroni Grill,Pesto Spaghetti,entrees,1140,103,55
Romano's Macaroni Grill,Pollo Caprese,entrees,560,31,22
Romano's Macaroni Grill,Pomegranate Italian Soda,drinks,130,31,0
Romano's Macaroni Grill,Pomodorina Soup,entrees,190,16,12
Romano's Macaroni Grill,Pomodorina Soup,soups,190,16,12
Romano's Macaroni Grill,Pomodoro Sauce,entrees,190,15,10
Romano's Macaroni Grill,Primo Pepperoni Pizza,pizzas,980,97,41
Romano's Macaroni Grill,Quattro Cannoli,desserts,320,45,27
Romano's Macaroni Grill,Ricotta Meatball Sliders,sandwiches,740,62,45
Romano's Macaroni Grill,Ricotta Meatballs,entrees,290,9,19
Romano's Macaroni Grill,Rigatoni,entrees,450,91,4
Romano's Macaroni Grill,Roasted Chicken,entrees,290,3,16
Romano's Macaroni Grill,Roasted Chicken & Arugula Flatbread,pizzas,1060,83,50
Romano's Macaroni Grill,Roasted Mushroom Soup,entrees,220,18,10
Romano's Macaroni Grill,Roasted Mushroom Soup,soups,220,18,10
Romano's Macaroni Grill,Roasted Mushrooms,entrees,25,1,2
Romano's Macaroni Grill,Roasted Peppers,entrees,5,2,0
Romano's Macaroni Grill,Roasted Tomatoes,entrees,15,1,1
Romano's Macaroni Grill,Roasted Turkey,sandwiches,600,52,25
Romano's Macaroni Grill,Rosemary Ham,entrees,260,2,18
Romano's Macaroni Grill,Salad Sampler (Includes Dressing),salads,1030,36,80
Romano's Macaroni Grill,San Pellegrino® Sparkling Mineral Water,drinks,0,0,0
Romano's Macaroni Grill,Sausage & Kale Soup,entrees,170,14,8
Romano's Macaroni Grill,Sausage & Kale Soup,soups,170,14,8
Romano's Macaroni Grill,Shrimp,entrees,180,0,15
Romano's Macaroni Grill,Shrimp Portofino,entrees,900,57,60
Romano's Macaroni Grill,"Shrimp, Cannellini Bean & Avocado Crostini",appetizers,650,41,47
Romano's Macaroni Grill,Side Caesar Salad (Includes Dressing),sandwiches,160,8,13
Romano's Macaroni Grill,Side Fresh Greens Salad (Includes Dressing),sandwiches,110,9,8
Romano's Macaroni Grill,Side Of Parmesan Fries,sandwiches,700,59,48
Romano's Macaroni Grill,Smoky Shrimp Flatbread,pizzas,1180,77,66
Romano's Macaroni Grill,Snap Peas,entrees,10,2,0
Romano's Macaroni Grill,Sorbet: White Peach,desserts,160,39,0
Romano's Macaroni Grill,Sorrento Lemonade,drinks,390,35,0
Romano's Macaroni Grill,Spaghetti,entrees,340,61,6
Romano's Macaroni Grill,Spaghetti & Meat Sauce,kids-meals,420,48,16
Romano's Macaroni Grill,Spaghetti & Meatballs,kids-meals,460,51,23
Romano's Macaroni Grill,Spaghetti & Pomodoro,kids-meals,310,46,9
Romano's Macaroni Grill,Spicy Herb-Roasted Mussels,appetizers,1240,92,66
Romano's Macaroni Grill,Spicy Ricotta Meatballs,appetizers,370,17,29
Romano's Macaroni Grill,Stuffed Mushrooms,appetizers,640,21,66
Romano's Macaroni Grill,Tiramisu,desserts,690,54,48
Romano's Macaroni Grill,Veal Saltimbocca,entrees,1320,81,73
Romano's Macaroni Grill,"Warm Spinach Salad (Includes Dressing, No Protein)",salads,340,17,25
Romano's Macaroni Grill,White Peach Italian Soda,drinks,130,31,0
Romano's Macaroni Grill,Whole Wheat Fettuccine,entrees,530,52,23
Romano's Macaroni Grill,Whole Wheat Fettuccine,entrees,1060,105,46
Romano's Macaroni Grill,Whole Wheat Fettuccine,entrees,490,88,7
Romano's Macaroni Grill,Wild Mushroom & Goat Cheese Flatbread,pizzas,910,83,46
Romano's Macaroni Grill,Wine – 6 Ounces,drinks,150,5,0
Romano's Macaroni Grill,Zucchini Fritti,appetizers,840,81,51
Ruby Tuesday,Alpine Swiss Burger*,burgers,1017,60,65
Ruby Tuesday,Asiago Peppercorn Sirloin*,entrees,401,3,20
Ruby Tuesday,Asiago Peppercorn Sirloin*,entrees,401,3,20
Ruby Tuesday,Asian Chicken Lettuce Wraps,appetizers,61,1,1
Ruby Tuesday,Asian Chicken Lettuce Wraps,sandwiches,244,4,4
Ruby Tuesday,Asian Dumplings,sides,115,12,5
Ruby Tuesday,Asian Glazed Salmon,seafood,417,14,25
Ruby Tuesday,Asian Sesame Glazed Half-Rack,entrees,506,16,29
Ruby Tuesday,Avocado Grilled Chicken Sandwich,burgers,936,56,47
Ruby Tuesday,Avocado Turkey Burger,burgers,968,57,61
Ruby Tuesday,Bacon Cheeseburger*,burgers,1007,58,67
Ruby Tuesday,Baja Chicken Quesadilla,appetizers,376,14,24
Ruby Tuesday,Baja Chicken Quesadilla,chicken,1503,57,95
Ruby Tuesday,Baja Chicken Tacos,appetizers,712,41,40
Ruby Tuesday,Baked Mac ‘n Cheese,sides,465,32,28
Ruby Tuesday,Baked Potato – Plain,sides,259,52,2
Ruby Tuesday,Baked Potato – Plain,sides,259,52,2
Ruby Tuesday,Baked Potato – with butter & sour cream,sides,418,54,17
Ruby Tuesday,Barbecue Grilled Chicken,chicken,295,16,4
Ruby Tuesday,Barbecue Grilled Chicken – F&T,chicken,390,25,9
Ruby Tuesday,Bella Chicken Crepê,breakfast,1007,58,58
Ruby Tuesday,Bella Chicken Omelet,breakfast,1262,23,53
Ruby Tuesday,Berry Fusion,drinks,148,5,0
Ruby Tuesday,Berry Good Yogurt Parfait,breakfast,162,28,3
Ruby Tuesday,Berry Good Yogurt Parfait,desserts,162,28,3
Ruby Tuesday,Blackened Tilapia with mango salsa,seafood,265,5,10
Ruby Tuesday,Blondie for One,desserts,541,77,23
Ruby Tuesday,Blondie for Two,desserts,918,129,40
Ruby Tuesday,Blue Cheese Iceberg Tower – add-on,salads,607,14,53
Ruby Tuesday,Blue Cheese Iceberg Tower – entrée,salads,1066,28,90
Ruby Tuesday,Boston Blue Burger*,burgers,1165,82,72
Ruby Tuesday,Boston Blue Triple Prime Burger*,burgers,1204,73,79
Ruby Tuesday,Broccoli & Cheese Soup,soups,466,17,39
Ruby Tuesday,Brown-Rice Pilaf,sides,202,35,5
Ruby Tuesday,Brown-Rice Pilaf,sides,202,35,5
Ruby Tuesday,Buffalo Chicken Burger,burgers,888,70,49
Ruby Tuesday,Buffalo Chicken Minis,chicken,763,89,36
Ruby Tuesday,Cajun Jambalaya Pasta,entrees,930,76,44
Ruby Tuesday,Carolina Chicken Salad,salads,1101,52,46
Ruby Tuesday,Carrot Cake Cupcake,desserts,325,45,16
Ruby Tuesday,Chef’s Cut Sirloin*,entrees,564,5,29
Ruby Tuesday,Chicken & Broccoli Pasta,entrees,1521,96,92
Ruby Tuesday,Chicken & Broccoli Pasta (with linguini),entrees,1674,80,96
Ruby Tuesday,Chicken & Mushroom Alfredo,entrees,1253,88,64
Ruby Tuesday,Chicken Bella,chicken,405,8,18
Ruby Tuesday,Chicken Bella,chicken,405,8,18
Ruby Tuesday,Chicken Bella – F&T,chicken,500,17,23
Ruby Tuesday,Chicken BLT,burgers,898,70,48
Ruby Tuesday,Chicken Fresco,chicken,397,10,19
Ruby Tuesday,Chicken Tenders – Traditional,chicken,113,4,5
Ruby Tuesday,Chicken Three Ways,chicken,1053,86,41
Ruby Tuesday,Chicken Vegetable Harvest Soup,soups,200,22,8
Ruby Tuesday,Chocolate Chip Cookie (each),desserts,180,24,9
Ruby Tuesday,Classic Barbecue Half-Rack,entrees,500,29,24
Ruby Tuesday,Classic Cheeseburger*,burgers,947,58,61
Ruby Tuesday,Crab Cake Dinner,seafood,300,14,20
Ruby Tuesday,Crabacado Omelet,breakfast,1099,17,47
Ruby Tuesday,Cranapple Crepês,breakfast,1137,194,34
Ruby Tuesday,Creamy Mashed Cauliflower,sides,136,14,8
Ruby Tuesday,Creamy Mashed Cauliflower,sides,136,14,8
Ruby Tuesday,Creamy Mashed Cauliflower – F&T,sides,136,14,8
Ruby Tuesday,Creole Catch,seafood,240,0,10
Ruby Tuesday,Creole Catch,seafood,240,0,10
Ruby Tuesday,Creole Catch – F&T,seafood,335,9,15
Ruby Tuesday,Cupcakes – Four Pack (2 of each),desserts,1220,179,53
Ruby Tuesday,Dockside Grill Trio,entrees,806,73,35
Ruby Tuesday,Double Chocolate Cake,desserts,813,114,36
Ruby Tuesday,Filet*,entrees,402,2,21
Ruby Tuesday,Fire Wings,entrees,178,4,11
Ruby Tuesday,Four Way Sampler,appetizers,288,18,14
Ruby Tuesday,French Fries,sides,396,55,18
Ruby Tuesday,French Toast,breakfast,701,58,39
Ruby Tuesday,Fresh Grilled Asparagus (when in season),sides,78,5,5
Ruby Tuesday,Fresh Grilled Asparagus (when in season) – F&T,sides,78,5,5
Ruby Tuesday,Fresh Grilled Green Beans,sides,45,5,2
Ruby Tuesday,Fresh Grilled Green Beans,kids-meals,45,5,2
Ruby Tuesday,Fresh Grilled Green Beans – F&T,sides,45,5,2
Ruby Tuesday,Fresh Grilled Zucchini,sides,41,4,2
Ruby Tuesday,Fresh Grilled Zucchini,kids-meals,41,4,2
Ruby Tuesday,Fresh Grilled Zucchini – F&T,sides,41,4,2
Ruby Tuesday,Fresh Guacamole Dip,appetizers,293,28,19
Ruby Tuesday,Fresh Steamed Broccoli,sides,53,7,2
Ruby Tuesday,Fresh Steamed Broccoli,sides,53,7,2
Ruby Tuesday,Fresh Steamed Broccoli,kids-meals,53,7,2
Ruby Tuesday,Fresh Steamed Broccoli – F&T,sides,53,7,2
Ruby Tuesday,Freshly Made Lemonade – Blackberry,drinks,203,9,0
Ruby Tuesday,Freshly Made Lemonade – Blackberry,drinks,203,9,0
Ruby Tuesday,Freshly Made Lemonade – Mixed Berry,drinks,203,8,0
Ruby Tuesday,Freshly Made Lemonade – Pomegranate,drinks,195,12,0
Ruby Tuesday,Freshly Made Lemonade – Pomegranate,drinks,195,12,0
Ruby Tuesday,Freshly Made Lemonade – Raspberry,drinks,199,8,0
Ruby Tuesday,Freshly Made Lemonade – Raspberry,drinks,199,8,0
Ruby Tuesday,Freshly Made Lemonade – Strawberry,drinks,206,16,0
Ruby Tuesday,Freshly Made Lemonade – Strawberry,drinks,206,16,0
Ruby Tuesday,Freshly Made Lemonade – Wild Berry,drinks,203,8,0
Ruby Tuesday,Fried Mozzarella,appetizers,101,10,4
Ruby Tuesday,Garlic Cheese Biscuit,sides,110,12,5
Ruby Tuesday,Garlic Cheese Biscuit,breakfast,110,12,5
Ruby Tuesday,Grilled Chicken Salad,salads,795,48,28
Ruby Tuesday,Grilled Chicken Salad,salads,795,48,28
Ruby Tuesday,Grilled Chicken Wrap,sandwiches,463,43,17
Ruby Tuesday,Grilled Salmon,seafood,291,0,17
Ruby Tuesday,Grilled Salmon – F&T,seafood,386,9,22
Ruby Tuesday,Handcrafted Fruit Tea – Blackberry,drinks,142,10,2
Ruby Tuesday,Handcrafted Fruit Tea – Blackberry,drinks,142,10,2
Ruby Tuesday,Handcrafted Fruit Tea – Mango,drinks,94,9,3
Ruby Tuesday,Handcrafted Fruit Tea – Mango,drinks,94,9,3
Ruby Tuesday,Handcrafted Fruit Tea – Mixed Berry,drinks,142,9,2
Ruby Tuesday,Handcrafted Fruit Tea – Peach,drinks,137,9,2
Ruby Tuesday,Handcrafted Fruit Tea – Peach,drinks,137,9,2
Ruby Tuesday,Handcrafted Fruit Tea – Raspberry,drinks,142,10,2
Ruby Tuesday,Handcrafted Fruit Tea – Raspberry,drinks,142,10,2
Ruby Tuesday,Handcrafted Fruit Tea – Wild Berry,drinks,142,9,2
Ruby Tuesday,Herb-Crusted Tilapia,seafood,401,11,24
Ruby Tuesday,Honest Kids Super Fruit Punch,kids-meals,40,10,0
Ruby Tuesday,Italian Cream Cake,desserts,990,110,56
Ruby Tuesday,Jamaican Jerk Shrimp,seafood,625,99,12
Ruby Tuesday,Jumbo Lump Crab Burger,burgers,736,62,43
Ruby Tuesday,Jumbo Lump Crab Cake,appetizers,96,4,7
Ruby Tuesday,Jumbo Lump Crab Cake – F&T,seafood,385,15,29
Ruby Tuesday,Jumbo Shrimp Skewer add-on – 1 skewer,entrees,81,0,6
Ruby Tuesday,Jumbo Shrimp Skewer add-on – 2 skewers,entrees,161,0,13
Ruby Tuesday,Jumbo Skewered Shrimp,seafood,242,0,19
Ruby Tuesday,Kid Beef Minis,kids-meals,779,58,46
Ruby Tuesday,Kid Chicken Breast,kids-meals,282,19,11
Ruby Tuesday,Kid Chicken Tenders,kids-meals,434,27,21
Ruby Tuesday,Kid Chop Steak,kids-meals,464,18,33
Ruby Tuesday,Kid Fried Shrimp,kids-meals,444,41,23
Ruby Tuesday,Kid Grilled Cheese,kids-meals,664,76,31
Ruby Tuesday,Kid Mac ‘n Cheese,kids-meals,680,61,37
Ruby Tuesday,Kid Pasta Marinara,kids-meals,469,86,7
Ruby Tuesday,Kid Pasta Marinara (with linguini),kids-meals,405,72,7
Ruby Tuesday,Kid Side of Apples,kids-meals,59,16,0
Ruby Tuesday,Kid Side of Grapes,kids-meals,27,7,0
Ruby Tuesday,Kid Side of White Cheddar Mashed Potatoes,kids-meals,112,11,7
Ruby Tuesday,Kid Sundae,kids-meals,392,53,19
Ruby Tuesday,Kid Turkey Minis,kids-meals,679,58,36
Ruby Tuesday,Kids Eggscellent Combo,kids-meals,541,33,35
Ruby Tuesday,Kids French Toast,kids-meals,315,37,13
Ruby Tuesday,Kids Patty Cakes,kids-meals,621,62,34
Ruby Tuesday,Large Fried Shrimp add-on,entrees,560,47,29
Ruby Tuesday,Loaded Baked Potato,sides,568,54,28
Ruby Tuesday,Lobster Carbonara,entrees,1406,80,95
Ruby Tuesday,Lobster Mac ‘n Cheese & Garden Bar,entrees,521,32,29
Ruby Tuesday,Louisiana Fried Shrimp,seafood,560,47,29
Ruby Tuesday,Mediterranean Shrimp Pasta,entrees,1090,80,62
Ruby Tuesday,Memphis Dry Rub Half-Rack,entrees,460,6,29
Ruby Tuesday,Mini Benedicts – Crispy Southern Chicken,breakfast,949,79,57
Ruby Tuesday,Mini Benedicts – Steak,breakfast,934,72,54
Ruby Tuesday,New Orleans Seafood,seafood,365,2,19
Ruby Tuesday,New Orleans Seafood,seafood,365,2,19
Ruby Tuesday,New Orleans Seafood,seafood,365,2,19
Ruby Tuesday,New York Cheesecake,desserts,736,84,60
Ruby Tuesday,Onion Rings,sides,342,37,19
Ruby Tuesday,Parmesan Chicken Pasta,entrees,1418,111,77
Ruby Tuesday,Parmesan Shrimp Pasta,entrees,1065,88,54
Ruby Tuesday,Parmesan Shrimp Pasta (with linguini),entrees,1001,75,54
Ruby Tuesday,Peach Splash,drinks,152,9,0
Ruby Tuesday,Peach Splash,drinks,152,9,0
Ruby Tuesday,Petite Carolina Chicken Salad,salads,443,24,15
Ruby Tuesday,Petite Carolina Chicken Salad – F&T,salads,443,24,15
Ruby Tuesday,Petite Chicken Fresco,chicken,397,25,21
Ruby Tuesday,Petite Chicken Fresco – F&T,chicken,397,25,21
Ruby Tuesday,Petite Creole Catch,seafood,284,18,14
Ruby Tuesday,Petite Creole Catch – F&T,seafood,284,18,14
Ruby Tuesday,Petite Grilled Chicken Salad,salads,377,23,10
Ruby Tuesday,Petite Grilled Chicken Salad – F&T,salads,377,23,10
Ruby Tuesday,Petite Jumbo Shrimp Scampi,seafood,279,18,16
Ruby Tuesday,Petite Jumbo Shrimp Scampi – F&T,seafood,279,18,16
Ruby Tuesday,Petite Parmesan Shrimp Pasta,entrees,678,54,36
Ruby Tuesday,Petite Parmesan Shrimp Pasta – F&T,entrees,678,54,36
Ruby Tuesday,Petite Sirloin*,entrees,382,3,22
Ruby Tuesday,Petite Sirloin* & Jumbo Skewered Shrimp,entrees,462,3,28
Ruby Tuesday,Petite Sirloin* & Lobster Mac ‘n Cheese,entrees,903,35,51
Ruby Tuesday,Petite Sirloin* & Lobster Tail,entrees,494,3,25
Ruby Tuesday,Petite Sirloin* & Lobster Tail,entrees,494,3,25
Ruby Tuesday,Petite Sirloin* – F&T,entrees,476,12,27
Ruby Tuesday,Petite Sliced Sirloin*,entrees,398,20,21
Ruby Tuesday,Petite Sliced Sirloin* – F&T,entrees,398,20,21
Ruby Tuesday,Petite Spaghetti Squash Marinara,entrees,177,17,9
Ruby Tuesday,Petite Spaghetti Squash Marinara – F&T,entrees,177,17,9
Ruby Tuesday,Petite Zucchini Cakes,entrees,397,38,19
Ruby Tuesday,Petite Zucchini Cakes – F&T,entrees,397,38,19
Ruby Tuesday,Plain Grilled Chicken,chicken,226,0,4
Ruby Tuesday,Plain Grilled Petite Sirloin*,entrees,289,3,12
Ruby Tuesday,Plain Grilled Salmon,seafood,291,0,17
Ruby Tuesday,Plain Grilled Top Sirloin*,entrees,375,4,15
Ruby Tuesday,POM Tea,drinks,94,13,2
Ruby Tuesday,POM Tea,drinks,94,13,2
Ruby Tuesday,Queso & Chips,appetizers,317,28,20
Ruby Tuesday,Red Velvet Cupcake,desserts,285,45,11
Ruby Tuesday,Rib Eye*,entrees,912,7,71
Ruby Tuesday,Roasted Spaghetti Squash,sides,54,6,3
Ruby Tuesday,Roasted Spaghetti Squash – F&T,sides,54,6,3
Ruby Tuesday,RT Palmer,drinks,105,15,2
Ruby Tuesday,RT Palmer,drinks,105,15,2
Ruby Tuesday,Ruby Minis,sandwiches,915,78,53
Ruby Tuesday,Ruby’s Classic Burger*,burgers,877,57,55
Ruby Tuesday,Salmon Florentine,seafood,434,7,27
Ruby Tuesday,Sauteed Baby Portabella Mushrooms,sides,140,6,10
Subway,6″ B.L.T.,sandwiches,320,43,9
Subway,"6″ Bacon, Egg & Cheese Omelet Sandwich",breakfast-sandwiches,410,45,16
Subway,"6″ Bacon, Egg & Cheese with Avocado Omelet Sandwich",breakfast-sandwiches,470,48,21
Subway,"6″ Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich",breakfast-sandwiches,430,48,17
Subway,"6″ Bacon, Egg (White) and Cheese Omelet Sandwich",breakfast-sandwiches,370,45,11
Subway,6″ Big Hot Pastrami,sandwiches,580,47,31
Subway,6″ Big Philly Cheesesteak,sandwiches,500,51,17
Subway,6″ Black Forest Ham,sandwiches,290,46,4.5
Subway,"6″ Black Forest Ham, Egg & Cheese Omelet Sandwich",breakfast-sandwiches,390,45,13
Subway,6″ Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich,breakfast-sandwiches,450,46,17
Subway,6″ Breakfast B.M.T.® Melt Omelet Sandwich,breakfast-sandwiches,490,46,22
Subway,6″ Chicken & Bacon Ranch Melt (includes cheese),sandwiches,570,47,28
Subway,6″ Chicken Cordon Bleu Melt,sandwiches,410,53,9
Subway,6″ Chipotle Steak & Cheese with Avocado,sandwiches,550,53,26
Subway,6″ Cold Cut Combo,sandwiches,360,46,12
Subway,6″ Egg & Cheese Omelet Sandwich,breakfast-sandwiches,360,44,12
Subway,6″ Egg (White) & Cheese Omelet Sandwich,breakfast-sandwiches,320,44,8
Subway,6″ Egg White & Cheese (with ham) Omelet Sandwich,breakfast-sandwiches,350,45,9
Subway,6″ Egg White with Cheese and Avocado Omelet Sandwich,breakfast-sandwiches,380,47,13
